"Run Date","Master BOL","House BOL","Voyage #","Bill Type","Carrier Code","IMO #","Vessel Name","Arrival Date","US Port of Unlading","US Port of Destination","Foreign Port of Lading","Foreign Port of Destination","Place of Receipt",Quantity,"Weight (kg)","Type of Service",Shipper,"Shipper Address",Consignee,"Consignee Address","Notify Party 1","Notify Party 1 Address","Notify Party 2","Notify Party 2 Address",Commodity,"Number of Containers","Marks & Numbers","Container Numbers","Seal Numbers"
2024-09-10,SMLMSEL4L8691400,SMLMSEL4L8691A01,2405E,"House Bill",SMLM,9312755,"SM LONG BEACH",2024-09-09,"PORTLAND, OREGON",,"PUSAN SOUTH KOREA",,BUSAN,"21 PKG","8,266","Container Yard","DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG,SIHEUNG-SI.KY","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY STE. 232 IRVINE,","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY STE. 232 IRVINE,",,,"BRASS ROD",1,"NO MARKS",SMCU2017981,SM724913
2024-09-10,SMLMSEL4L8691400,SMLMSEL4L8691A02,2405E,"House Bill",SMLM,9312755,"SM LONG BEACH",2024-09-09,"PORTLAND, OREGON",,"PUSAN SOUTH KOREA",,BUSAN,"19 PKG","9,547","Container Yard","BOOYOUNG INDUSTRY","9-1, KOJI-RI, JEONGNAM-MYON, HWASON","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY STE. 232 IRVINE,","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY STE. 232 IRVINE,",,,"BRASS ROD",1,"NO MARKS",SMCU2017981,SM724913
2024-09-07,MEDUH6258725,,432A,"In-bond Automated",MEDU,9289960,"MSC MANZANILLO",2024-09-05,"NEWARK, NEW JERSEY","CHICAGO, ILLINOIS, INCLUDING O HARE INTERNATIONAL AIRPORT","HAIFA ISRAEL",,HAIFA,"89 PKG","39,326","House to House",,,"FINKELSTEIN METALS USA INC","2638 UNITED LN ELK GROVE VILLAGE IL 60007-6821 UNI","FINKELSTEIN METALS USA INC","2638 UNITED LN ELK GROVE VILLAGE IL 60007-6821 UNI",,,"46 PACKAGES AS FOLLOWS: 3 8 PACKAGES, 4 OF TH EM IN B OXES, OF C360 BRASS ROD. H .S. CODE : 7407.21 + 8 PACK AGES OF C360 AL BRONZE ROD . H.S. CODE :7407.29 R089 24070000062 EX240000 33 43 PACKAGES OF C360 BRASS ROD. HS CODE 7407.2 1 R089 24070000062",2,"NO MARKS",TCLU2080955|TGBU3974410,HLD1533060|HLD1533054
2024-09-05,SSBFMC003BSF0034,,003E,"Master FROB",SSBF,9848766,"MORESBY CHIEF",2024-09-04,"EVERETT, WASHINGTON",,"PUSAN SOUTH KOREA",,BUSAN,"30 CTN","13,332",,"NEW WORLD SHIPPING CO.,LTD.","41, CHEONGGYECHEON-RO, JONGNO-GU, SEOUL 03188 KR","KOREX LOGISTICS CANADA LTD","UNIT 101, 7799 BERG ROAD DELTA BC V4G 0A5 CA","KOREX LOGISTICS CANADA LTD","UNIT 101, 7799 BERG ROAD DELTA BC V4G 0A5 CA",,,"30 CARTONS OF BRASS ROD -HS CODE - 7407.21 . . . .",1,"20'ST X 1(COMBINED|B/L NO.MC003BSF0035)|.|DAECHANG LLOYDS, INC.|VANCOUVER|P.O NO - 5400724290,|5400724722,|5550065400|W-C NO - 1 - 30|FORM -|SIZE -|NET - 28,201LBS|GROSS - 29,391LBS|MADE IN KOREA",TEMU5335996,WESTK04039
2024-09-05,SSBFMC003BSF0034,SSBF003MCBSF0034,003E,"House FROB",SSBF,9848766,"MORESBY CHIEF",2024-09-04,"EVERETT, WASHINGTON",,"PUSAN SOUTH KOREA",,BUSAN,"30 CTN","13,332",,"DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI, KYUNGGI-DO SIHEUNG KR","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE. 232 IRVINE CA 92604 US","KOREX LOGISTICS CANADA LTD","UNIT 101, 7799 BERG ROAD DELTA BC V4G 0A5 CA",,,"30 CARTONS OF BRASS ROD -HS CODE - 7407.21 . . . .",1,"20'ST X 1(COMBINED|B/L NO.MC003BSF0035)|.|DAECHANG LLOYDS, INC.|VANCOUVER|P.O NO - 5400724290,|5400724722,|5550065400|W-C NO - 1 - 30|FORM -|SIZE -|NET - 28,201LBS|GROSS - 29,391LBS|MADE IN KOREA",TEMU5335996,WESTK04039
2024-09-04,HDMUSELM27701300,,0043E,"Master Bill",HDMU,9684641,"YM WISH",2024-09-03,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","38 CTN","15,444","Pier to Pier","NEW WORLD SHIPPING CO.,LTD","#41 CHEONGGYECHEON-RO, JONGNO-GU, S EOUL, KOREA 03188 (YP BLDG., 11F) T EL 82-2-774-5811","USMX TRANSPORT, INC.","1455 E. TROPICANA AVE. #275, LAS VE GAS, NV 89119 USA T: F:","USMX TRANSPORT, INC.","1455 E. TROPICANA AVE. #275, LAS VE GAS, NV 89119 USA T: F:",,,"BRASS ROD",1,"NO MARKS",DFSU2819104,TR230374
2024-09-04,HDMUSELM27701300,HDMUSELM277013A1,0043E,"House Bill",HDMU,9684641,"YM WISH",2024-09-03,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","38 CTN","15,444","Pier to Pier","DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG, SIHEUNG-SI.K YUNGGI-DO, KOREA 15076","PACIFIC METALS INTERNATIONAL, LLC","13700 MARINA POINTE DR. #1720 MARI NA DEL REY, CA 90292","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY, STE 232 IRVINE , CA 92604 ANJO KWON 92604",,,"BRASS ROD",1,"NO MARKS",DFSU2819104,TR230374
2024-09-03,ONEYHANE90337300,,001E,"Master Bill",ONEY,9951537,"CMA CGM LEGACY",2024-09-02,"LOS ANGELES, CALIFORNIA",,"YANTIAN CHINA (MAINLAND)",,"HAI PHONG","19 PKG","18,466","Container Yard","NINGBO PORT SOUTHEAST LOGISTICS GROUP CO.,LTD.","3-5F NO.258,SEL BLDG,CHANGLE RD NIN GBO 33 315000 CN","LACINOS SPEEDCARGO CORP.","9843 KLINGERMAN ST S.EL MONTE EL MO NTE CA 91733 US","LACINOS SPEEDCARGO CORP.","9843 KLINGERMAN ST S.EL MONTE EL MO NTE CA 91733 US",,,"BRASS ROD",1,"US014113 PO 65658",TCLU3257773,VN22579AG
2024-09-03,ONEYHANE90337300,NPSCYNSEL2400384,0TXI5,"House Bill",NPSC,9951537,"CMA CGM LEGACY",2024-09-02,"LOS ANGELES, CALIFORNIA",,"YANTIAN CHINA (MAINLAND)",,YANTIAN,"19 PKG","18,466","Container Yard","BEDRA HONGKONG ALLOY MATERIAL CO.","ROOM 701B&C,EAST OCEAN CENTRE 98 GR ANVILLE ROAD,TSIM SHA TSUI EAST KOW LOON,HONG KONG,HONG KONG,CN","INTERSTATE METALINC","9831 ROMANDEL AVENUE; SANTA FE SPRI NGS,CA 90670,US,SPRINGS,CA, ,US",,,,,"BRASS ROD",1,"US014113 PO 65658",TCLU3257773,VN22579AG
2024-08-30,HLCUSHA2405GPVP2,,E007,"Regular Bill",HLCU,9555113,"WAN HAI A09",2024-08-29,"NEWARK, NEW JERSEY",,"SHANGHAI CHINA (MAINLAND)",,"SHANGHAI, CN","31 PCS","17,650","House to House",,,"STAR STAINLESS SCREW CO.","30 WEST END ROAD TOTOWA, NJ 07511 USA",,,,,"NUT BRASS ROD BOLT BRASS SCREW WASHER BRASS WASHER BRASS NUT",1,"S.S. NEW YORK|NO.1-31|.",HLBU3476720,HLG9806037
2024-08-28,YMJAE360810567,,054E,"Master Bill",YMJA,9525900,"TANGIER EXPRESS",2024-08-27,"NEWARK, NEW JERSEY",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","39 PKG","18,216",,,,,,,,,,"BARS RODS AND PROFILES OF BRASS (CU-ZN BASE BRASS ROD THE PURCHASE NO. IS PROVIDED BY THE SHIPPER FOR REFERENCE ONLY, AND THE CARRIER SHALL NOT BE LIABLE FOR ANY DISPUTE BETWEEN THE MERCHANTS.",1,"ALPINE METAL SUPPLY GUILDERLAND, NY P.O NO|87004649 PKG NO 1 - 39 FORM SIZE NET|37,761LBS GROSS 40,157LBS MADE IN KOREA|//",BMOU2985295,YMAR667728
2024-08-28,YMJAE360810567,BNXCNYC24072501,054E,"House Bill",BNXC,9525900,"TANGIER EXPRESS",2024-08-27,"NEWARK, NEW JERSEY",,"PUSAN SOUTH KOREA",,BUSAN,"39 PKG","18,216",,"DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG,SIHEUNG-SI,KY UNGGI-DO, SIHUNG KOREA","ALPINE METAL SUPPLY","8270 WOODLAND CENTER BLVD.TAMPA, FL 33614 EXT.2014","ALPINE METAL SUPPLY","8270 WOODLAND CENTER BLVD.TAMPA, FL 33614 EXT.2014",,,"BRASS ROD",1,"NO MARKS",BMOU2985295,YMAR667728
2024-08-27,HDMUSELM39322000,,0001E,"Master Bill",HDMU,9944508,"HMM PEARL",2024-08-23,"OAKLAND, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","38 CTN","17,007","Pier to Pier","NEW WORLD SHIPPING CO., LTD.","41, CHEONGGYECHEON-RO, JONGNO-GU, S EOUL,03188 REPUBLIC OF KOREA (YP BLDG., 11F).","USMX TRANSPORT, INC.","1455 E. TROPICANA AVE. #275, LAS VE GAS, NV 89119 USA T: F:","USMX TRANSPORT, INC.","1455 E. TROPICANA AVE. #275, LAS VE GAS, NV 89119 USA T: F:",,,"BRASS ROD",1,"NO MARKS",GAOU2151671,999
2024-08-27,HDMUSELM39322000,HDMUSELM393220A1,0001E,"House Bill",HDMU,9944508,"HMM PEARL",2024-08-23,"OAKLAND, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","38 CTN","17,007","Pier to Pier","DAECHANG LLOYDS,INC.","1292-4 JEONGWANG-DONG, SIHEUNG-SI, KYUNGGI-DO, KOREA 15076","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY STE. 232 IRVINE, CA 92604 JO KWON 92604","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY STE. 232 IRVINE, CA 92604 JO KWON 92604",,,"BRASS ROD",1,"NO MARKS",GAOU2151671,999
2024-08-27,HDMUSELM39322001,,0001E,"Master Bill",HDMU,9944508,"HMM PEARL",2024-08-23,"OAKLAND, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","40 CTN","17,853","Pier to Pier","NEW WORLD SHIPPING CO., LTD.","41, CHEONGGYECHEON-RO, JONGNO-GU, S EOUL,03188 REPUBLIC OF KOREA (YP BLDG., 11F).","USMX TRANSPORT, INC.","1455 E. TROPICANA AVE. #275, LAS VE GAS, NV 89119 USA T: F:","USMX TRANSPORT, INC.","1455 E. TROPICANA AVE. #275, LAS VE GAS, NV 89119 USA T: F:",,,"BRASS ROD",1,"NO MARKS",TLLU2532143,999
2024-08-27,HDMUSELM39322001,HDMUSELM393220A2,0001E,"House Bill",HDMU,9944508,"HMM PEARL",2024-08-23,"OAKLAND, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","40 CTN","17,853","Pier to Pier","DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG, SIHEUNG-SI, KYUNGGI-DO, KOREA 15076","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY STE. 232 IRVINE, CA 92604 JO KWON 92604","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY STE. 232 IRVINE, CA 92604 JO KWON 92604",,,"BRASS ROD",1,"NO MARKS",TLLU2532143,999
2024-08-26,MEDUH6247389,,430A,"In-bond Automated",MEDU,9231822,"MSC SHANGHAI V",2024-08-25,"NEWARK, NEW JERSEY","CHICAGO, ILLINOIS, INCLUDING O HARE INTERNATIONAL AIRPORT","HAIFA ISRAEL",,HAIFA,"281 PKG","138,166","House to House",,,"FINKELSTEIN METALS USA INC","2638 UNITED LN ELK GROVE VILLAGE IL 60007-6821 UNI","FINKELSTEIN METALS USA INC","2638 UNITED LN ELK GROVE VILLAGE IL 60007-6821 UNI",,,"46 PACKAGES OF C360 BRASS ROD. H.S. CODE :740 7.21 H .S.#740721000 EX24000029 41 PACKAGES, 4 OF THEM IN BOXES, OF C360 BRAS S ROD. H.S. CODE :7407.21 H.S. #740721000 24 PACKAGES, 4 OF THEM IN BOXES, OF C360 BRAS S ROD. H.S. CODE :7407.21 H.S.# 740721000 43 PACKAGES, 6 OF THEM IN BOXES, OF C360 BRAS S ROD. H.S. CODE :7407.21 43758 LB = 19845 KG H.S.#740721 000 42 PACKAGES OF C360 BRASS ROD. H.S. CODE :740 7.21 H.S.#740721000 43 PACKAGES OF C360 BRASS ROD. H.S. CODE :740 7.21 H .S.#740721000",7,"NO MARKS",HPCU2367433|MSMU2141051|GLDU9438365|MEDU6005173|MSCU3496879|MSDU2001053|TCLU6842257,HLD1533059|2324533|2324532|2324522|2324523|2324521|2324524
2024-08-20,ONEYHANE79090600,,011E,"Master BOL w/in-bond",ONEY,9792709,"YM TRILLION",2024-08-19,"SEATTLE, WASHINGTON","CHICAGO, ILLINOIS, INCLUDING O HARE INTERNATIONAL AIRPORT","YANTIAN CHINA (MAINLAND)",,"HAI PHONG","21 PKG","19,401","Container Yard","SHANGHAI ZEHONG INTERNATIONAL LOGISTICS CO.,LTD","1116,NORTH BUILDING,FUDE BUSINESS C ENTER,NO.1688 SHANGHAI 200000 CN","CROSSEA SHIPPING CO.,LTD","3404 SUGAR MAPLE CT ONTARIO ONTARIO CA 91761 US","CROSSEA SHIPPING CO.,LTD","3404 SUGAR MAPLE CT ONTARIO ONTARIO CA 91761 US",,,"BRASS ROD",1,"NO MARKS",SPRU3087164,VN81778AF
2024-08-20,ONEYHANE79090600,NPSCYNSEL2400287,011E,"House Bill",NPSC,9792709,"YM TRILLION",2024-08-19,"SEATTLE, WASHINGTON",,"YANTIAN CHINA (MAINLAND)",,YANTIAN,"21 PKG","19,401","Container Yard","BEDRA VIETNAM ALLOY MATERIAL CO.,LT","LOT CN-06,HOA PHU INDUSTRIAL PARK,M AI DINH COMMUNE, HIEP HOA DISTRICT, BAC GIANG,BAC GIANG,VN","EARLE M JORGENSEN COMPANY","1900 MITCHELL BLVD SCHAUMBURG,IL 60 193,SCHAUMBURG, ,US",,,,,"BRASS ROD",1,"US010113 P329046-462",SPRU3087164,VN81778AF
2024-08-16,HDMUSELM02936000,,0001E,"Master Bill",HDMU,9944508,"HMM PEARL",2024-08-14,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","37 PKG","16,115","Pier to Pier","NEW WORLD SHIPPING CO.,LTD.","41, CHEONGGYECHEON-RO, JONGNO-GU, S EOUL, 03188 REPUBLIC OF KOREA (YP B LDG., 11F).","USMX TRANSPORT, INC.","1455 E. TROPICANA AVE. #275, LAS VE GAS, NV 89119 USA 89119 T: F:","USMX TRANSPORT, INC.","1455 E. TROPICANA AVE. #275, LAS VE GAS, NV 89119 USA 89119 T: F:",,,"BRASS ROD BRASS BAR",1,"NO MARKS",HDMU2841913,24H0245445
2024-08-16,HDMUSELM02936000,HDMUSELM029360A1,0001E,"House Bill",HDMU,9944508,"HMM PEARL",2024-08-14,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","28 PKG","11,487","Pier to Pier","DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG, SIHEUNG-SI.K YUNGGI-DO, KOREA","DAECHANG LLOYDS, INC.","4482 BARRANCA PKWY, STE 232 IRVINE , CA 92604","DAECHANG LLOYDS, INC.","4482 BARRANCA PKWY, STE 232 IRVINE , CA 92604",,,"BRASS ROD",1,"NO MARKS",HDMU2841913,24H0245445
2024-08-16,HDMUSELM54530600,,0001E,"Master Bill",HDMU,9944508,"HMM PEARL",2024-08-14,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","43 CTN","19,145","Pier to Pier","NEW WORLD SHIPPING CO.,LTD.","41, CHEONGGYECHEON-RO, JONGNO-GU, SEOUL,03188 REPUBLIC OF KOREA (YP BLDG., 11F).","USMX TRANSPORT, INC.","1455 E. TROPICANA AVE. #275, LAS V EGAS, NV 89119 USA T: F:","USMX TRANSPORT, INC.","1455 E. TROPICANA AVE. #275, LAS V EGAS, NV 89119 USA T: F:",,,"BRASS ROD",1,"NO MARKS",KOCU2147609,24H0245446
2024-08-16,HDMUSELM54530600,HDMUSELM545306A1,0001E,"House Bill",HDMU,9944508,"HMM PEARL",2024-08-14,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","43 CTN","19,145","Pier to Pier","DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG, SIHEUNG-SI, KYUNGGI-DO, KOREA 15076","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY STE. 232 IRVINE, CA 92604 JO KWON 9260","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY STE. 232 IRVINE, CA 92604 JO KWON 9260",,,"BRASS ROD",1,"NO MARKS",KOCU2147609,24H0245446
2024-08-14,MAEU241157406,SWLVSWLBOM024138,424W,"House Bill",SWLV,9332975,"MAERSK CHICAGO",2024-08-13,"HOUSTON, TEXAS",,"JAWAHARLAL NEHRU INDIA",,"NHAVA SHEVA","30 PKG","21,333","Container Yard",,,,,,,,,"BRASS TUBE/BRASS ROD/BRONZE ROD",1,NONE,TCKU1149181,IN1769099|KLIK20670916
2024-08-13,HLCUTLV240706563,,31W,"In-bond Automated",HLCU,9440801,"ZIM ATLANTIC",2024-08-12,"NEWARK, NEW JERSEY","CHICAGO, ILLINOIS, INCLUDING O HARE INTERNATIONAL AIRPORT","HAIFA ISRAEL",,"HAIFA, IL","40 PCS","19,694","House to House",,,"FINKELSTEIN METALS USA INC","2638 UNITED LANE ELK GROVE VILLAGE,60007, UNITED STATES,","FINKELSTEIN METALS USA INC","2638 UNITED LANE ELK GROVE VILLAGE,60007, UNITED STATES,",,,"COPPER BARS, RODS AND PROFILES 40 PACKAGES, 30 OF THEM IN BOXES C360 BRASS ROD. H.S.CODE 7407.21 H.S.740721000",1,"NO MARKS|.",CAIU6595021,2324534
2024-08-13,SMLMSEL4L5135100,,2405E,"Master FROB",SMLM,9395939,"SM QINGDAO",2024-08-10,"SEATTLE, WASHINGTON",,"PUSAN SOUTH KOREA",,BUSAN,"42 CTN","17,568",,"NEW WORLD SHIPPING CO., LTD","41, CHEONGGYECHEON-RO, JONGNO-GU, SEOUL,03188 REPUBLIC OF KOREA (YP BLDG., 11F).","KOREX LOGISTICS CANADA LTD","UNIT 101, 7799 BERG ROAD DELTA BC V4G 0A5 EXT.103)","KOREX LOGISTICS CANADA LTD","UNIT 101, 7799 BERG ROAD DELTA BC V4G 0A5 EXT.103)",,,"BRASS ROD",1,"NO MARKS",CAIU6598674,SM724464
2024-08-13,SMLMSEL4L5135100,NWSNNWSC2407182,2405E,"House Bill",NWSN,9395939,"SM QINGDAO",2024-08-10,"SEATTLE, WASHINGTON",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","42 CTN","17,568",,"DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI.K YUNGGI-DO KOREA","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE 232 IRVINE CA 92604","CANADIAN BRASS COPPER CO.","225 DONEY CRESCENT CONCORD ON CA NADA L4K 1P6",,,"BRASS ROD",1,"NO MARKS",CAIU6598674,SM724464
2024-08-12,HDMUSELM81364000,,0048E,"Master BOL w/in-bond",HDMU,9501370,"ESSEN EXPRESS",2024-08-11,"SAVANNAH, GEORGIA","CHARLOTTE, NORTH CAROLINA","PUSAN SOUTH KOREA",,"BUSAN, KOREA","43 PKG","19,048","Pier to Pier",,,,,,,,,"BRASS ROD",1,"NO MARKS",HDMU3212920,999
2024-08-12,HDMUSELM81364000,HDMUSELM813640A1,0048E,"House Bill",HDMU,9501370,"ESSEN EXPRESS",2024-08-11,"SAVANNAH, GEORGIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","43 PKG","19,048","Pier to Pier","DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG, SIHEUNG-SI.K YUNGGI-DO, KOREA 15076","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY, STE 232 IRVIN E, CA 92604 92604","CENTRAL STEEL & WIRE","2015 E. BESSEMER AVE. GREENSBORO, NC 27405 27405",,,"BRASS ROD",1,"NO MARKS",HDMU3212920,999
2024-08-12,HDMUSELM81364001,,0048E,"Master BOL w/in-bond",HDMU,9501370,"ESSEN EXPRESS",2024-08-11,"SAVANNAH, GEORGIA","CHARLOTTE, NORTH CAROLINA","PUSAN SOUTH KOREA",,"BUSAN, KOREA","41 PKG","17,928","Pier to Pier",,,,,,,,,"BRASS ROD",1,"NO MARKS",HDMU3210018,999
2024-08-12,HDMUSELM81364001,HDMUSELM813640A2,0048E,"House Bill",HDMU,9501370,"ESSEN EXPRESS",2024-08-11,"SAVANNAH, GEORGIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","41 PKG","17,928","Pier to Pier","DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG, SIHEUNG-SI.K YUNGGI-DO, KOREA 15076","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY, STE 232 IRVIN E, CA 92604 92604","CENTRAL STEEL & WIRE","2015 E. BESSEMER AVE. GREENSBORO, NC 27405 27405",,,"BRASS ROD",1,"NO MARKS",HDMU3210018,999
2024-08-10,SMLMSEL4L4899300,,0002E,"Master Bill",SMLM,9944493,"HMM EMERALD",2024-08-08,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,BUSAN,"39 CTN","17,117","Container Yard","NEW WORLD SHIPPING CO., LTD","41, CHEONGGYECHEON-RO, JONGNO-GU, SEOUL,03188 REPUBLIC OF KOREA (YP BLDG., 11F).","USMX TRANSPORT, INC.","1455 E. TROPICANA AVE. #275, LAS VEGAS, NV 89119 USA","USMX TRANSPORT, INC.","1455 E. TROPICANA AVE. #275, LAS VEGAS, NV 89119 USA",,,"BRASS ROD",1,"NO MARKS",CAIU6592906,SM0723671
2024-08-10,SMLMSEL4L4899300,SMLMSEL4L4899A01,0002E,"House Bill",SMLM,9944493,"HMM EMERALD",2024-08-08,"LOS ANGELES, CALIFORNIA",,"PUSAN SOUTH KOREA",,BUSAN,"39 CTN","17,117","Container Yard","DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG,SIHEUNG-SI, K UNGGI-DO, KOREA","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY STE. 232 IRVINE, CA 92604","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY STE. 232 IRVINE, CA 92604",,,"BRASS ROD",1,"NO MARKS",CAIU6592906,SM0723671
2024-08-06,SMLMSEL4L5260700,,2405E,"Master Bill",SMLM,9312937,"SM NINGBO",2024-08-03,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,BUSAN,"44 CTN","17,742","Container Yard","NEW WORLD SHIPPING CO., LTD","41, CHEONGGYECHEON-RO, JONGNO-GU, SEOUL,03188 REPUBLIC OF KOREA (YP BLDG., 11F).","USMX TRANSPORT, INC.","1455 E. TROPICANA AVE. #275, LAS VEGAS, NV 89119 USA","USMX TRANSPORT, INC.","1455 E. TROPICANA AVE. #275, LAS VEGAS, NV 89119 USA",,,"BRASS ROD",1,"NO MARKS",CAIU6566527,SM724489
2024-08-06,SMLMSEL4L5260700,SMLMSEL4L5260A01,2405E,"House Bill",SMLM,9312937,"SM NINGBO",2024-08-03,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,BUSAN,"44 CTN","17,742","Container Yard","DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG,SIHEUNG-SI, K UNGGI-DO, KOREA","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY STE. 232 IRVINE, CA 92604","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY STE. 232 IRVINE, CA 92604",,,"BRASS ROD",1,"NO MARKS",CAIU6566527,SM724489
2024-08-06,SMLMSEL4L5462400,,2405E,"Master Bill",SMLM,9312937,"SM NINGBO",2024-08-03,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,BUSAN,"40 CTN","19,798","Container Yard","NEW WORLD SHIPPING CO.,LTD.","41, CHE SEOUL,03188 REPUBLIC OF KOREA (YP","USMX TRANSPORT, INC.","1455 E. TROPIC LAS VEGAS, NV 89119 USA","USMX TRANSPORT, INC.","1455 E. TROPIC LAS VEGAS, NV 89119 USA",,,"BRASS ROD",1,"NO MARKS",FCGU2298540,SM640834
2024-08-06,SMLMSEL4L5462400,SMLMSEL4L5462A01,2405E,"House Bill",SMLM,9312937,"SM NINGBO",2024-08-03,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,BUSAN,"40 CTN","19,798","Container Yard","DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG,SIHEUNG-SI, K","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY STE. 232 IRVINE,","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY STE. 232 IRVINE,",,,"BRASS ROD",1,"NO MARKS",FCGU2298540,SM640834
2024-08-06,HDMUSELM95908300,,0079E,"Master Bill",HDMU,9395159,"ONE HAMBURG",2024-08-04,"OAKLAND, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","33 PKG","18,647","Pier to Pier","NEW WORLD SHIPPING CO., LTD.","41, CHEONGGYECHEON-RO, JONGNO-GU, S EOUL,03188 REPUBLIC OF KOREA (YP BLDG., 11F).","USMX TRANSPORT, INC.","1455 E. TROPICANA AVE. #275, LAS VE GAS, NV 89119 USA T: F:","USMX TRANSPORT, INC.","1455 E. TROPICANA AVE. #275, LAS VE GAS, NV 89119 USA T: F:",,,"BRASS ROD BRASS BAR",1,"NO MARKS",GCXU2127173,24H0244027
2024-08-06,HDMUSELM95908300,HDMUSELM959083A1,0079E,"House Bill",HDMU,9395159,"ONE HAMBURG",2024-08-04,"OAKLAND, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","1 PKG",379,"Pier to Pier","DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG, SIHEUNG-SI, KYUNGGI-DO, KOREA 15076","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY STE. 232 IRVINE, CA 92604 NJO KWON 92604","DAECHANG LLOYDS,INC.","4482 BARRANCA PKWY STE. 232 IRVINE, CA 92604 NJO KWON 92604",,,"BRASS ROD",1,"NO MARKS",GCXU2127173,24H0244027
2024-07-29,YMJAW228247570,AMZDCN24CLJKVN4V,070E,"House Bill",AMZD,9462732,"YM UNICORN",2024-07-26,"OAKLAND, CALIFORNIA",,"XIAMEN CHINA (MAINLAND)",,CNXMN,"616 CTN","7,371","House to House","HONG KONG BEYOND GROUP COMPANY LIMI","TEDSHOP 185 G F HANG WAI IND CTR NO 6 KIN TAI ST TUEN MUN NT HK HONGKONG 0 CN","AMZ BESTAR INCI","8 4700 WILBUR AVE OAKLEY CA 94561 US","GOLDEN STATE FC LLC","4700 WILBUR AVE OAKLEY CA 94561 US",,,"PLANT STAND HANGERS STORAGE BASKET CANDLE HOLDERS GLASS COFFEE MUGS MIXING BOWL CERAMIC FLOWER POTS",1,N/M,SEKU4041064,YMAQ713347
